"y","x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
"a",1,1.39258228719843,0.5376218845916,-0.713733881367139,1.27559864169665,-1.02161701750622,0.26256417588566,-0.293262564751125,1.61244018130428,0.221078684795115,0.267812930118931,-1.75221066061609,0.338099026744756,0.995789488378574,-1.19910802284216,0.780121642004335,1.45009178209659,-0.877815194349886,-0.0388988862796993,0.88818399684826,0.31592379819315
"a",1,0.113116634546346,-0.462311115796257,0.8388745697172,0.591298394497597,0.954265745992161,0.279228984948105,1.41012624381427,-1.15787421864964,1.73394918406977,-1.25466734441938,0.490859994108025,0.238202948099601,1.23245617295801,-0.277073341365912,-0.17392517639343,0.487615432185888,2.37429710393289,-1.86608909050569,0.320655313103538,0.427386124040058
"a",1,0.752323042319942,1.54826255217251,-0.401587779478025,0.286614794577245,-0.318945750215279,1.39266205303171,-0.0586313592348996,-0.250346062428129,0.0306978045768532,0.664200894441225,-0.531047203721681,0.014914413186895,-1.95301629484433,-0.360957065551652,-1.18495725443119,-0.744559373112203,0.430307678898972,-1.22482344053945,0.0306829116693131,1.17377383412035
"a",1,0.443593519971814,1.7954906644021,-1.3394527645343,0.601561997599373,-0.754333877812015,0.58718119139295,-0.383831691108719,-0.610986416056111,0.793512682267047,0.970363219852488,-0.985370059433196,-0.307585132898527,2.22545064697723,0.0496783780724073,1.87561726626618,0.065953699306561,-0.862709384325211,-0.515774993088602,0.362987939606437,-1.98463949011115
"a",1,-2.24799071927375,0.644620729261939,0.304265420217834,-1.23384609173552,0.321987163577883,-0.464166376678652,-1.26618121329916,-1.78009957379779,-0.776271638960713,-1.04006192470607,-0.18103392980102,-1.88243470965634,0.834186504260328,-1.913267973988,0.644889532179566,0.803720358001551,0.67944532695684,-0.394602226920766,0.515227467805409,1.02744204815235
"b",1,1.39412287784373,1.15454983924009,0.754129701571232,2.72120821783801,0.312037315625812,2.13310996420889,-1.11308150758197,-1.29469642568004,0.230537246599205,2.04495929856668,0.783122034032114,-0.136628108355659,-0.225455896070826,0.6466219308584,-1.76030865241075,-1.11783215289014,-0.00382698061144526,-0.0697314087677748,-0.300449139765868,-0.72212943297204
"b",1,0.0376061541314552,-0.416191673906245,0.249464769624643,-0.0357288588036157,0.53066266216195,0.108836825684955,0.628559151307441,1.1119315787947,-0.837948526031513,0.0749525400063075,0.875631405521316,-0.76015159432304,-0.641670778290729,1.02403034935758,2.00018413614124,0.824229372074453,-0.244459896227277,1.27182089967485,0.586785683730717,-0.664981423948984
"b",1,1.24659668801757,1.68011289169211,0.679494614489316,-1.59046043262808,0.236794347231998,-0.406635461582562,-0.192386873175534,-0.948510674825353,0.921103039517653,1.11002508020097,0.997115781805132,-1.07248360709764,-2.12476784201072,-0.0474297462310306,-1.06953945635236,1.1083792941054,0.0774606688619777,0.0239121004532834,0.426316771158631,0.0720409491107499
"b",1,-1.11951131966879,0.34377054328991,1.36155836797247,1.13208842181182,0.0153255303230129,1.06105654121641,-0.20125151989716,1.31331739224303,1.07255925794889,0.346155033970962,-0.570087796443881,0.836099630930877,1.14778049086296,-0.489410529788774,1.10818384439072,-0.542655933024648,1.11265795328142,-0.0991221860159709,-0.197386906974827,-0.653833732393345
"a",1,1.09531894140856,-0.295659314110654,-0.668361212987766,-0.0092123468415754,-0.0258623039574837,1.72538849937056,1.2072017549535,-1.31724692047579,-1.15506024150569,1.15351801281595,0.902113343584757,-0.630100576708629,-0.901196537724129,-0.444719661290563,1.28816237662104,-1.66180538557502,-0.220918985514277,0.0299803839575914,0.146073478816526,0.304342300507529
"a",1,-0.0857519592503402,1.61520631211855,-0.409466120263553,1.19526545140704,0.406933809374849,-0.580025200286166,0.754096937125243,-1.92021180450631,-1.38667734635614,-0.352283862362306,0.612580920456852,-0.42562855203017,0.962076468175823,0.0276462312708491,-0.40573062745861,0.390805962986051,-0.447408336195402,0.0334935014280636,2.20278638458021,-0.917918911752856
"b",1,-0.379494017943143,-1.16649679097027,0.367501752101712,1.40612928393591,0.0941187766336679,1.27083381510592,-0.437427217160688,-0.044086381562608,1.03976693140911,0.189688000492133,0.637736064053391,-1.8653706468175,-0.889978238842445,1.76788462656981,0.326926151808483,-1.28146306285024,0.629753275307524,0.886105789256778,0.425690676952875,-1.77337545219995
"b",1,-0.284317478848681,0.312073796691249,-0.636354303034518,-1.05007373009103,-2.50599682818603,-0.757690223109881,-0.196430283485822,-0.292171348913282,1.25237297050168,1.95461895371228,-1.21569690529061,-0.253650620858613,0.397565316572885,-0.092452704730821,1.7397219627037,-0.604758571428674,-0.74603252999549,1.56683173178862,0.294787164215654,-1.51647769370914
"b",1,0.0660278752323582,-0.839245617810584,0.734740715003515,-0.27895226181677,1.00800295222194,0.522891269925591,-0.218885005772701,1.08023371397697,-0.766204892931963,-0.226858423622756,-0.888647198723576,-0.481147848301599,0.595955780865955,-0.588888673639366,-0.413676397707562,0.19575795147783,0.269225575447781,0.12323472761277,0.934826284868477,0.0418689459665736
"a",1,0.370559180898244,0.373639711665243,-0.187875010426685,-0.508397019804183,0.296196046167849,-1.54221545660655,-1.23539824356197,-0.911980812853129,1.11611401340578,-0.346294212380874,0.897688292827508,0.978799125722204,-2.04742015871102,-1.21686796799963,1.04992518143013,-0.852675379061552,-0.840924991876713,0.119153186548456,-0.0204055033431937,-0.370296560420527
"a",1,0.530157594884163,0.908983857673469,-0.0356251176490309,-1.09754396767822,0.619301057804651,-0.376360737079804,0.761920631326317,0.326667354046943,-1.37743213731895,-0.724251322133378,-1.27290559973951,0.611358592362827,-0.582178373292249,0.847028840603095,-0.72129755279361,-0.218700212499809,1.07779249180419,-0.55028181852798,-1.24452363302594,1.11287624331313
"b",1,0.757199680735297,-0.182936507004439,0.42103228303483,-0.284316262835312,0.0505480504697039,0.0631752240759112,0.0319630026226696,-0.536290492523749,1.16134993226242,-1.24544961431181,1.37201246590713,0.67567468861306,0.135672103792677,-1.05182195887202,1.26125977847769,1.35545205852897,-1.01937683401067,0.754113831495256,-0.166886191804833,-0.10394021997151
"b",1,0.471829586937144,0.730508189809709,-0.343806447455155,-0.164657428514281,1.3248297017666,-0.812473652310126,-1.02878338921413,-0.593750159320937,-0.522623697990902,-0.182315698972949,-1.76408248814699,-0.452042212320558,-0.683587544698587,0.760001841528397,-2.33737652114459,-0.477845972859027,0.0876022564266665,-0.0414952491445905,-0.823300931519463,0.246510191491594
"a",1,0.642974029433648,0.498752143000466,-1.3220921996511,0.711817145607921,1.38239099324853,-1.05461486992387,1.03071495936488,-1.91141299709349,-0.0370498400917217,-1.3047447658243,-0.477883767164144,-0.17145290739213,-0.152915686948169,0.300018898938589,-0.0444890693412832,-0.491213841879498,1.51561839536425,-0.251400670628749,0.802176694306787,-0.343599682924155
